,county,population,median_home_value,median_gross_rent,median_age,household_income,per_capita_income,caucasian,african_american,native_american,asian,hispanic,state,county_fips_x,pop_density,state_num,percent_african_american,percent_caucasian,percent_asian,percent_native_american,percent_hispanic,republican
558,Martin,19964.0,114900.0,640.0,45.3,53915.0,31091.0,19208.0,64.0,25.0,75.0,851.0,Minnesota,91,27.63182738600000,27,0.003205770386696053,0.9621318373071529,0.003756762171909437,0.0012522540573031457,0.04262672811059908,0.670591586743899
559,Mower,39602.0,120500.0,709.0,39.1,53665.0,29116.0,34984.0,1425.0,67.0,1230.0,4471.0,Minnesota,99,56.31997076900000,27,0.03598303116004242,0.8833897277915257,0.031059037422352408,0.0016918337457704157,0.11289833846775416,0.4980524978831498
560,Pine,29129.0,157400.0,750.0,44.5,49138.0,25302.0,26637.0,660.0,717.0,167.0,836.0,Minnesota,115,20.95885730200000,27,0.022657832400700333,0.9144495176628102,0.005733118198359023,0.024614645198942634,0.02869992104088709,0.5930779813192383
561,Olmsted,153065.0,199500.0,935.0,37.2,74880.0,39667.0,128902.0,9064.0,477.0,8908.0,7402.0,Minnesota,109,242.17997944000000,27,0.05921667265540783,0.8421389605723059,0.05819749779505439,0.0031163231306961096,0.0483585404893346,0.44513222428833504
562,Wadena,13646.0,123700.0,692.0,41.5,45860.0,24864.0,13063.0,147.0,108.0,57.0,257.0,Minnesota,159,25.51294526800000,27,0.01077238751282427,0.9572768576872344,0.004177048219258391,0.007914407152279056,0.018833357760515902,0.6975771560426882
563,Benton,39779.0,166700.0,738.0,35.6,56357.0,28566.0,36689.0,1322.0,32.0,438.0,903.0,Minnesota,9,100.14532941000000,27,0.033233615726891076,0.9223208225445587,0.011010834862615953,0.000804444556172855,0.022700419819502753,0.6417389570246286
564,Freeborn,30526.0,111400.0,668.0,44.2,52447.0,28459.0,28440.0,408.0,128.0,671.0,2938.0,Minnesota,47,42.81542259600000,27,0.013365655506781104,0.9316648103256241,0.021981261875122848,0.004193146825656817,0.09624582323265413,0.5487508566444458
565,McLeod,35825.0,157900.0,789.0,40.6,61275.0,31723.0,34005.0,200.0,68.0,224.0,2163.0,Minnesota,85,73.02952820600000,27,0.005582693649685973,0.9491974877878576,0.006252616887648291,0.001898115840893231,0.0603768318213538,0.6463019088637211
566,Pope,10980.0,165000.0,607.0,45.9,58132.0,32943.0,10624.0,41.0,23.0,58.0,149.0,Minnesota,121,16.80132763900000,27,0.0037340619307832425,0.9675774134790528,0.005282331511839709,0.0020947176684881605,0.013570127504553733,0.6002532046209843
567,Stevens,9784.0,154100.0,714.0,33.3,58363.0,31694.0,9039.0,133.0,123.0,215.0,554.0,Minnesota,149,17.39676602500000,27,0.013593622240392478,0.9238552739165985,0.021974652493867538,0.012571545380212592,0.056623058053965655,0.5185253797702853
568,Swift,9411.0,103100.0,640.0,44.0,48577.0,30208.0,8935.0,230.0,2.0,30.0,453.0,Minnesota,151,12.48815493800000,27,0.024439485708213794,0.9494208904473489,0.0031877590054191903,0.00021251726702794602,0.048135160981829773,0.5933119743692431
569,Holmes,18075.0,56100.0,512.0,35.1,21093.0,13924.0,2854.0,15140.0,9.0,8.0,46.0,Mississippi,51,22.47995552100000,28,0.8376210235131397,0.15789764868603043,0.0004426002766251729,0.0004979253112033195,0.0025449515905947443,0.16208519068845964
570,Amite,12468.0,75500.0,647.0,46.5,31854.0,20380.0,7156.0,5239.0,3.0,38.0,0.0,Mississippi,5,16.84289265600000,28,0.42019570099454606,0.5739493102341996,0.0030478023740776387,0.00024061597690086623,0.0,0.6083687943262411
571,Calhoun,14571.0,67700.0,563.0,40.8,36440.0,19099.0,9542.0,3962.0,0.0,33.0,858.0,Mississippi,13,24.48286599700000,28,0.2719099581360236,0.6548623979136641,0.0022647724933086266,0.0,0.058884084826024294,0.6863664790494058
572,Tishomingo,19478.0,85300.0,543.0,42.3,37312.0,20037.0,18456.0,557.0,33.0,10.0,614.0,Mississippi,141,45.68201186700000,28,0.028596365129890132,0.9475305472841155,0.0005133997330321388,0.0016942191190060581,0.03152274360817332,0.8560506510572213
573,Wayne,20422.0,84000.0,516.0,38.0,37970.0,22611.0,11748.0,8401.0,64.0,14.0,54.0,Mississippi,153,24.89526724300000,28,0.41137009107824896,0.5752619723827245,0.0006855352071295661,0.0031338752325923026,0.002644207227499755,0.6240233357641422
574,Austin,29565.0,188900.0,824.0,40.7,65365.0,30858.0,23810.0,2626.0,48.0,89.0,7819.0,Texas,15,46.45380728800000,48,0.08882124133265686,0.8053441569423304,0.003010316252325385,0.0016235413495687468,0.26446812108912565,0.7851556134919342
575,Kenedy,595.0,31400.0,509.0,39.5,36125.0,15820.0,573.0,0.0,0.0,1.0,522.0,Texas,261,0.27700584970000,48,0.0,0.9630252100840336,0.0016806722689075631,0.0,0.8773109243697479,0.4516129032258064
576,Nueces,360486.0,130700.0,986.0,35.3,55048.0,27649.0,324198.0,13620.0,1638.0,7370.0,228462.0,Texas,355,432.17903384000000,48,0.03778232719162464,0.8993358965396715,0.020444621982545784,0.004543865781195386,0.6337610891962517,0.4862410804080264
577,Colorado,21022.0,116300.0,702.0,42.5,49504.0,27861.0,15479.0,2665.0,35.0,7.0,6200.0,Texas,89,22.38186770000000,48,0.12677195319189422,0.7363238512035011,0.0003329844924364951,0.0016649224621824756,0.29492912187232423,0.7429813226829555
578,San Patricio,67046.0,117700.0,945.0,35.3,55229.0,25281.0,61920.0,1124.0,177.0,693.0,38483.0,Texas,409,96.23094137400000,48,0.01676460937266951,0.9235450287862065,0.01033618709542702,0.002639978522208633,0.5739790591534171,0.6016808274843001
579,Rains,11473.0,121100.0,719.0,48.3,49872.0,26165.0,10372.0,322.0,69.0,8.0,1019.0,Texas,379,54.53836719500000,48,0.028065893837705917,0.9040355617536826,0.0006972892878933148,0.00601412010807984,0.08881722304541097,0.8440757285683897
580,Randall,132475.0,162700.0,896.0,35.6,67397.0,33814.0,118502.0,3903.0,570.0,2162.0,27678.0,Texas,381,151.01212562000000,48,0.0294621626722023,0.8945234949990565,0.016320060388752593,0.004302698622381582,0.20892998678996036,0.8003314611914188
581,Real,3389.0,103000.0,808.0,55.0,34813.0,21109.0,3355.0,5.0,0.0,2.0,672.0,Texas,385,4.93736196270000,48,0.0014753614635585719,0.9899675420478017,0.0005901445854234287,0.0,0.19828858070227207,0.8221296847114813
582,San Saba,5962.0,97900.0,695.0,40.7,44698.0,24307.0,5106.0,143.0,0.0,3.0,1790.0,Texas,411,5.33333077450000,48,0.023985239852398525,0.8564240187856424,0.0005031868500503186,0.0,0.3002348205300235,0.859142978362325
583,Schleicher,3061.0,69800.0,474.0,35.0,55677.0,25128.0,1871.0,13.0,0.0,0.0,1603.0,Texas,413,2.13101732640000,48,0.004246978111728194,0.6112381574648807,0.0,0.0,0.5236850702384842,0.7752596789423984
584,Sterling,1141.0,64700.0,918.0,44.9,59286.0,28997.0,1037.0,3.0,0.0,0.0,516.0,Texas,431,1.39801926460000,48,0.0026292725679228747,0.908851884312007,0.0,0.0,0.45223488168273446,0.8672985781990521
585,Zavala,12131.0,48500.0,609.0,32.9,30988.0,13350.0,11359.0,60.0,0.0,4.0,11372.0,Texas,507,9.12589409760000,48,0.0049460061000741904,0.9363613881790455,0.000329733740004946,0.0,0.9374330228340615,0.2043580683156655
586,Calhoun,21807.0,115000.0,745.0,37.7,55469.0,26596.0,18896.0,561.0,19.0,1032.0,10564.0,Texas,57,42.00544699600000,48,0.025725684413261795,0.8665107534277984,0.047324253680011,0.0008712798642637685,0.4844316045306553,0.6659009332376167
587,Carson,6032.0,111100.0,758.0,40.3,70087.0,32917.0,5713.0,78.0,79.0,31.0,600.0,Texas,65,6.43966046200000,48,0.01293103448275862,0.9471153846153846,0.005139257294429708,0.01309681697612732,0.09946949602122016,0.8839406207827261
588,Foard,1408.0,45200.0,455.0,49.3,46354.0,25636.0,1212.0,25.0,0.0,0.0,288.0,Texas,155,1.63970136960000,48,0.01775568181818182,0.8607954545454546,0.0,0.0,0.20454545454545456,0.7465886939571149
589,Freestone,19709.0,98800.0,699.0,40.4,48731.0,24083.0,15965.0,3128.0,14.0,133.0,2984.0,Texas,161,22.46361085200000,48,0.15870921913846467,0.810036024151403,0.006748186107869501,0.000710335379775737,0.15140291237505707,0.7842269651223321
590,Goliad,7531.0,128900.0,632.0,46.0,60492.0,29918.0,5917.0,386.0,0.0,43.0,2699.0,Texas,175,8.98814546500000,48,0.05125481343779047,0.7856858318948347,0.005709733103173549,0.0,0.3583853405922188,0.7065803667745415
591,Hamilton,8269.0,127000.0,712.0,46.0,47500.0,28074.0,7845.0,42.0,62.0,24.0,1019.0,Texas,193,10.12184760500000,48,0.005079211512879429,0.9487241504414077,0.0029024065787882454,0.007497883661869633,0.12323134599105091,0.8453038674033149
592,Hardeman,3952.0,38100.0,567.0,42.4,42238.0,22938.0,3411.0,280.0,41.0,0.0,851.0,Texas,197,5.65806323260000,48,0.0708502024291498,0.8631072874493927,0.0,0.010374493927125507,0.215334008097166,0.797752808988764
593,Mitchell,8558.0,70000.0,672.0,34.1,49670.0,20896.0,6754.0,941.0,82.0,30.0,3381.0,Texas,335,9.37888077220000,48,0.10995559710212667,0.7892030848329049,0.0035054919373685442,0.009581677962140687,0.3950689413414349,0.8105646630236795
594,Briscoe,1546.0,65400.0,650.0,46.3,42647.0,24286.0,1319.0,38.0,0.0,0.0,545.0,Texas,45,1.71777639750000,48,0.02457956015523933,0.8531694695989651,0.0,0.0,0.352522639068564,0.8491847826086957
595,Lavaca,19941.0,155600.0,709.0,43.5,53021.0,31670.0,15654.0,1290.0,49.0,71.0,3694.0,Texas,285,20.78354988300000,48,0.06469083797201745,0.7850157965999699,0.0035605034852815806,0.002457248884208415,0.18524647710746703,0.8482854173882923
596,Terry,12615.0,76100.0,723.0,34.7,44975.0,20127.0,11230.0,640.0,41.0,0.0,6859.0,Texas,445,13.87989831200000,48,0.05073325406262386,0.890210067380103,0.0,0.003250099088386841,0.5437177962742766,0.7329359165424739
597,Jeff Davis,2234.0,112900.0,678.0,54.8,53194.0,26053.0,2116.0,18.0,9.0,51.0,727.0,Texas,243,1.00417046120000,48,0.008057296329453895,0.9471799462846912,0.022829006266786033,0.0040286481647269475,0.3254252461951656,0.5835432409739715
598,Webb,272053.0,119900.0,818.0,28.6,42293.0,17326.0,259619.0,1168.0,471.0,1361.0,259797.0,Texas,479,82.30071137500000,48,0.00429328108861141,0.9542956703289432,0.0050027016794521656,0.001731280301999978,0.9549499546044337,0.2275195501274053
599,Jim Hogg,5282.0,66800.0,496.0,34.7,32049.0,17798.0,5222.0,4.0,2.0,0.0,4890.0,Texas,247,4.57676734430000,48,0.0007572889057175312,0.988640666414237,0.0,0.0003786444528587656,0.9257856872396819,0.20292590844738084
600,Montgomery,554445.0,223900.0,1175.0,36.9,77416.0,39618.0,479421.0,26178.0,2057.0,15765.0,131147.0,Texas,339,582.74698473000000,48,0.04721478234991749,0.8646863079295511,0.028433839244650056,0.0037100163226289353,0.23653743833924015,0.7345576449431174
601,Dallam,7243.0,82800.0,727.0,31.6,51250.0,26844.0,6638.0,63.0,87.0,107.0,3260.0,Texas,111,4.84787608670000,48,0.00869805329283446,0.9164710755211929,0.014772884164020433,0.012011597404390445,0.45008974181968797,0.8167098445595855
602,Armstrong,1916.0,137700.0,824.0,46.3,66563.0,31075.0,1830.0,7.0,29.0,0.0,131.0,Texas,11,2.07565845350000,48,0.0036534446764091857,0.9551148225469729,0.0,0.015135699373695199,0.06837160751565761,0.9049951028403526
603,Castro,7787.0,81900.0,636.0,35.3,45000.0,20915.0,7079.0,70.0,17.0,92.0,5003.0,Texas,69,8.41863347780000,48,0.008989341209708488,0.9090792346218056,0.011814562732759729,0.0021831257223577758,0.6424810581738796,0.7080620931397096
604,Kleberg,31425.0,88200.0,823.0,28.0,42021.0,21986.0,27560.0,1025.0,72.0,695.0,22849.0,Texas,273,34.81196490100000,48,0.03261734287987271,0.8770087509944312,0.02211614956245028,0.0022911694510739855,0.727096260938743,0.4591042893187552
605,Willacy,21754.0,56800.0,596.0,33.6,29944.0,14207.0,20888.0,146.0,133.0,0.0,19170.0,Texas,489,36.16310045100000,48,0.006711409395973154,0.9601912291992277,0.0,0.006113818148386504,0.8812172474027765,0.30363101079489696
606,Crosby,5861.0,57800.0,573.0,38.1,37899.0,19155.0,5233.0,240.0,0.0,14.0,3261.0,Texas,107,6.37303851720000,48,0.04094864357618154,0.8928510493089916,0.0023886708752772563,0.0,0.5563896945913667,0.6834490740740741
607,Fisher,3883.0,60100.0,570.0,44.4,46827.0,28355.0,3467.0,114.0,35.0,23.0,1185.0,Texas,151,4.26052179700000,48,0.02935874323976307,0.8928663404584084,0.005923255215039918,0.009013649240278136,0.305176409992274,0.7316367842683632
608,Duval,11355.0,49800.0,638.0,36.1,37382.0,17864.0,9884.0,191.0,32.0,0.0,10135.0,Texas,131,6.22087607390000,48,0.016820783795684722,0.8704535446939674,0.0,0.0028181417877586965,0.8925583443416997,0.31573896353166986
609,Blanco,11279.0,235700.0,830.0,49.9,63071.0,34925.0,10171.0,58.0,116.0,165.0,2173.0,Texas,31,16.82195259300000,48,0.005142299849277418,0.9017643408103555,0.014628956467771966,0.010284599698554836,0.19265892366344534,0.7408970976253298
610,Jasper,35504.0,104600.0,746.0,40.9,46088.0,25004.0,27662.0,5849.0,109.0,172.0,2360.0,Texas,241,37.85096485400000,48,0.1647420009013069,0.7791234790446147,0.004844524560612889,0.0030700766110860747,0.06647138350608382,0.7905954243982413
611,Kinney,3675.0,72800.0,542.0,41.7,31468.0,20323.0,3555.0,3.0,7.0,0.0,2297.0,Texas,271,2.69621487660000,48,0.0008163265306122449,0.9673469387755103,0.0,0.0019047619047619048,0.6250340136054422,0.6545454545454545
612,Deaf Smith,18899.0,91800.0,780.0,32.0,51841.0,21515.0,16893.0,194.0,92.0,103.0,13659.0,Texas,117,12.39025225600000,48,0.01026509339118472,0.8938568178210488,0.005450023810783639,0.004867982432932959,0.7227366527329488,0.6904648956356736
613,Galveston,327089.0,185100.0,1030.0,37.5,69369.0,35448.0,255662.0,41265.0,1481.0,10725.0,79406.0,Texas,167,902.97670615000000,48,0.1261583238812678,0.7816282418546634,0.03278924084882096,0.004527819645417608,0.24276573042810978,0.6001236747679064
614,La Salle,7409.0,81600.0,629.0,33.8,51792.0,25129.0,5763.0,102.0,0.0,12.0,6104.0,Texas,283,5.05816865720000,48,0.013767040086381428,0.7778377648805507,0.0016196517748684033,0.0,0.8238628694830611,0.4235065565808645
615,Roberts,885.0,132100.0,775.0,38.0,73854.0,31632.0,844.0,0.0,0.0,8.0,123.0,Texas,393,0.92418467880000,48,0.0,0.9536723163841808,0.00903954802259887,0.0,0.13898305084745763,0.9458483754512635
616,Tyler,21496.0,85400.0,720.0,42.7,43936.0,20439.0,18060.0,2450.0,12.0,60.0,1621.0,Texas,457,23.44465303400000,48,0.11397469296613323,0.8401563081503536,0.0027912169705991813,0.0005582433941198362,0.07540937848902121,0.8263473053892215
617,Wheeler,5482.0,85800.0,655.0,39.0,49352.0,26844.0,4820.0,160.0,20.0,5.0,1448.0,Texas,483,5.52850537190000,48,0.029186428310835462,0.8792411528639182,0.0009120758847136082,0.0036483035388544327,0.26413717621306093,0.9050303555941024
618,Bowie,93858.0,113300.0,746.0,38.1,47505.0,25355.0,64640.0,23061.0,877.0,1012.0,7098.0,Texas,37,105.36134777000000,48,0.24570095250271687,0.6886999509897931,0.010782245519827824,0.009343902490997038,0.07562488013808093,0.7203051846714063
619,Brewster,9216.0,134300.0,687.0,43.3,43894.0,27227.0,8504.0,21.0,179.0,154.0,4099.0,Texas,43,1.48825257320000,48,0.0022786458333333335,0.9227430555555556,0.016710069444444444,0.019422743055555556,0.4447699652777778,0.4884760112888053
620,Kent,749.0,39700.0,483.0,51.8,45926.0,29503.0,663.0,8.0,14.0,0.0,122.0,Texas,263,0.84431487590000,48,0.010680907877169559,0.8851802403204272,0.0,0.018691588785046728,0.1628838451268358,0.8294930875576036
621,Smith,225015.0,153500.0,901.0,36.6,53511.0,27141.0,172884.0,39321.0,778.0,3875.0,43377.0,Texas,423,252.58577796000000,48,0.17474835010999268,0.7683221118592094,0.017221074150612182,0.003457547274626136,0.19277381507899474,0.6951915817289543
622,Crockett,3633.0,79900.0,550.0,35.9,51152.0,24852.0,1520.0,32.0,0.0,0.0,2306.0,Texas,105,1.23391535710000,48,0.008808147536471236,0.4183870079823837,0.0,0.0,0.6347371318469585,0.7025089605734767
623,Hardin,56379.0,120000.0,784.0,39.0,59105.0,29108.0,51670.0,3205.0,110.0,326.0,3142.0,Texas,199,64.67861334500000,48,0.05684740772273364,0.9164759928342113,0.005782294826087728,0.00195108107628727,0.05572997037904184,0.8606672519754169
624,Howard,36667.0,93100.0,870.0,36.6,51528.0,23784.0,30180.0,2287.0,437.0,299.0,15394.0,Texas,227,40.70198321200000,48,0.06237216025308861,0.8230834265143044,0.008154471322987973,0.011918073472059344,0.4198325469768457,0.7608620887309412
625,Leon,17098.0,110100.0,730.0,45.0,44818.0,32130.0,15184.0,1229.0,89.0,136.0,2457.0,Texas,289,16.21758122500000,48,0.07187975201777985,0.8880570826997309,0.007954146683822669,0.005205287168089835,0.14370101766288454,0.859120849576556
626,Montague,19409.0,112700.0,819.0,43.4,51774.0,28457.0,18398.0,120.0,32.0,0.0,2111.0,Texas,337,21.28894460300000,48,0.006182698748003503,0.9479107630480705,0.0,0.0016487196661342676,0.10876397547529497,0.8747094374709438
627,Panola,23440.0,98300.0,742.0,39.3,51569.0,26403.0,18983.0,4023.0,29.0,57.0,2013.0,Texas,365,28.58673060200000,48,0.1716296928327645,0.8098549488054607,0.002431740614334471,0.0012372013651877132,0.08587883959044369,0.8107718894009217
628,Millard,12733.0,145600.0,683.0,35.8,60445.0,25847.0,11219.0,5.0,150.0,118.0,1662.0,Utah,27,1.94355611130000,49,0.0003926804366606456,0.8810963637791566,0.009267258305191236,0.011780413099819366,0.1305269771459986,0.7363601678748569
629,Washington,160537.0,262200.0,1000.0,36.4,56877.0,26601.0,145948.0,1130.0,2392.0,1219.0,16435.0,Utah,53,73.14541134400000,49,0.007038875773186243,0.9091237534026424,0.0075932651039947174,0.014899991902178314,0.10237515339143001,0.6883139938350306
630,Kane,7350.0,190000.0,948.0,41.7,48269.0,25746.0,6847.0,29.0,105.0,53.0,342.0,Utah,25,1.97646779010000,49,0.003945578231292517,0.9315646258503402,0.007210884353741497,0.014285714285714285,0.04653061224489796,0.6462196861626248
631,Grand,9616.0,238000.0,871.0,40.7,48673.0,24593.0,8933.0,51.0,297.0,186.0,1000.0,Utah,19,2.65578031640000,49,0.005303660565723793,0.9289725457570716,0.019342762063227954,0.030886023294509152,0.10399334442595674,0.4356938010147805
632,Rich,2350.0,192200.0,695.0,30.6,49886.0,21465.0,2282.0,0.0,0.0,0.0,256.0,Utah,33,2.41338157660000,49,0.0,0.971063829787234,0.0,0.0,0.10893617021276596,0.7186654643823264
633,Wasatch,30523.0,388900.0,1321.0,33.4,77449.0,32805.0,28962.0,95.0,34.0,383.0,4082.0,Utah,51,28.96395212900000,49,0.003112407037316122,0.9488582380499951,0.012547914687284998,0.00111391409756577,0.13373521606657274,0.5045379537953796
634,Box Elder,53001.0,189900.0,732.0,32.5,59937.0,23998.0,49365.0,303.0,647.0,420.0,4912.0,Utah,3,9.75460679900000,49,0.005716873266542141,0.9313975208014943,0.007924378785305938,0.012207316843078433,0.09267749665100658,0.6197111730428173
635,Iron,49691.0,201400.0,778.0,29.1,46809.0,20861.0,45242.0,264.0,1173.0,323.0,4265.0,Utah,21,16.63634295000000,49,0.005312833309854903,0.9104666841077861,0.006500171057133082,0.023605884365378037,0.0858304320701938,0.6548657528038971
636,Sevier,21118.0,156700.0,723.0,35.2,53020.0,22349.0,19932.0,149.0,379.0,12.0,1076.0,Utah,41,11.31680282100000,49,0.00705559238564258,0.9438393787290463,0.0005682356283738991,0.017946775262808978,0.05095179467752628,0.7788305985671365
637,Weber,247731.0,197800.0,851.0,32.5,64636.0,26492.0,220647.0,2700.0,1712.0,2725.0,45034.0,Utah,57,451.54564370000000,49,0.010898918585078169,0.890671736682127,0.010999834497902967,0.0069107217102421575,0.18178588872607787,0.4731358553134444
638,Duchesne,20219.0,183400.0,861.0,31.0,63919.0,23945.0,18129.0,91.0,802.0,109.0,1661.0,Utah,13,6.16255909160000,49,0.004500717147237747,0.8966318809041001,0.005390968890647411,0.039665661011919484,0.08215045254463624,0.7934312878133103
639,San Juan,15281.0,133200.0,639.0,31.5,44680.0,18128.0,7377.0,36.0,7315.0,62.0,863.0,Utah,37,1.95758432260000,49,0.0023558667626464237,0.48275636411229633,0.004057326091224396,0.47869903802107194,0.05647536156010732,0.485588397282908
640,Salt Lake,1120805.0,281800.0,1068.0,32.6,71230.0,31648.0,887562.0,20539.0,8616.0,45043.0,203140.0,Utah,35,1563.79093530000000,49,0.0183252216041149,0.7918968955349057,0.04018807910385839,0.007687331873073372,0.1812447303500609,0.32956205773656616
641,Uintah,36323.0,191900.0,873.0,30.3,66736.0,25610.0,31960.0,201.0,2731.0,128.0,3066.0,Utah,47,7.97209785470000,49,0.00553368389174903,0.8798832695537263,0.0035239380007157997,0.07518652093714726,0.08440932742339564,0.766585918574666
